,stat,time,ssboe,into,inth,intl,intc,intvwap,intv,intoi,v,oi
363,Ok,05-05-2025 15:25:00,1746438900,55081.80,55099.20,55080.00,55081.00,55089.52,35910,3510,1251960,2242470
364,Ok,05-05-2025 15:20:00,1746438600,55090.20,55099.00,55063.00,55082.00,55085.38,16920,1260,1216050,2238960
365,Ok,05-05-2025 15:15:00,1746438300,55063.40,55098.80,55050.00,55090.00,55079.30,8100,-1950,1199130,2237700
366,Ok,05-05-2025 15:10:00,1746438000,55066.80,55072.00,55045.80,55055.00,55057.75,6360,-150,1191030,2239650
367,Ok,05-05-2025 15:05:00,1746437700,55077.60,55087.20,55040.00,55067.00,55056.32,11940,570,1184670,2239800
368,Ok,05-05-2025 15:00:00,1746437400,55101.40,55118.40,55055.00,55088.20,55082.67,18180,-2820,1172730,2239230
369,Ok,05-05-2025 14:55:00,1746437100,55134.60,55137.00,55102.00,55102.00,55116.85,3960,-6720,1154550,2242050
370,Ok,05-05-2025 14:50:00,1746436800,55159.60,55159.60,55101.00,55139.00,55120.70,7320,1530,1150590,2248770
371,Ok,05-05-2025 14:45:00,1746436500,55130.40,55166.00,55119.80,55160.60,55142.95,3960,1350,1143270,2247240
372,Ok,05-05-2025 14:40:00,1746436200,55162.40,55189.00,55129.20,55135.00,55158.90,7080,2490,1139310,2245890
373,Ok,05-05-2025 14:35:00,1746435900,55186.00,55215.00,55152.20,55174.80,55184.28,18900,-1140,1132230,2243400
374,Ok,05-05-2025 14:30:00,1746435600,55113.20,55190.00,55107.80,55190.00,55163.01,14490,-2940,1113330,2244540
375,Ok,05-05-2025 14:25:00,1746435300,55064.00,55124.00,55051.80,55096.60,55089.09,6930,-1530,1098840,2247480
376,Ok,05-05-2025 14:20:00,1746435000,55082.40,55082.40,55050.00,55060.00,55059.29,13980,-1710,1091910,2249010
377,Ok,05-05-2025 14:15:00,1746434700,55136.00,55140.00,55080.00,55080.00,55102.61,12990,-300,1077930,2250720
378,Ok,05-05-2025 14:10:00,1746434400,55171.00,55188.00,55130.00,55130.00,55170.23,9570,-900,1064940,2251020
379,Ok,05-05-2025 14:05:00,1746434100,55111.00,55176.00,55085.00,55176.00,55141.47,10050,-60,1055370,2251920
380,Ok,05-05-2025 14:00:00,1746433800,55140.00,55145.80,55085.60,55105.20,55110.23,10590,2190,1045320,2251980
381,Ok,05-05-2025 13:55:00,1746433500,55140.40,55165.40,55125.20,55135.20,55149.74,18690,870,1034730,2249790
382,Ok,05-05-2025 13:50:00,1746433200,55113.80,55145.00,55103.40,55141.00,55134.88,12420,660,1016040,2248920
383,Ok,05-05-2025 13:45:00,1746432900,55115.00,55140.00,55102.40,55112.00,55123.74,10530,-1740,1003620,2248260
384,Ok,05-05-2025 13:40:00,1746432600,55099.20,55115.00,55095.00,55105.20,55103.71,4560,-630,993090,2250000
385,Ok,05-05-2025 13:35:00,1746432300,55105.00,55105.00,55067.40,55100.00,55092.68,3660,-1020,988530,2250630
386,Ok,05-05-2025 13:30:00,1746432000,55070.00,55110.00,55064.40,55101.00,55093.06,6480,-90,984870,2251650
387,Ok,05-05-2025 13:25:00,1746431700,55094.40,55105.20,55060.00,55074.40,55082.49,8520,1410,978390,2251740
388,Ok,05-05-2025 13:20:00,1746431400,55014.80,55109.20,54993.00,55090.00,55051.30,10080,-1170,969870,2250330
389,Ok,05-05-2025 13:15:00,1746431100,55042.80,55063.20,55005.00,55008.60,55033.11,8610,-720,959790,2251500
390,Ok,05-05-2025 13:10:00,1746430800,55073.40,55079.80,55025.00,55036.00,55051.12,7290,-150,951180,2252220
391,Ok,05-05-2025 13:05:00,1746430500,55068.00,55088.80,55025.00,55073.60,55061.95,10050,-3150,943890,2252370
392,Ok,05-05-2025 13:00:00,1746430200,55011.40,55069.00,55011.40,55069.00,55043.71,12600,-1800,933840,2255520
393,Ok,05-05-2025 12:55:00,1746429900,55006.00,55024.80,54980.80,55020.00,55008.58,7950,1440,921240,2257320
394,Ok,05-05-2025 12:50:00,1746429600,54934.60,55015.40,54934.60,55010.60,54988.95,11400,-30,913290,2255880
395,Ok,05-05-2025 12:45:00,1746429300,54941.00,54949.00,54915.00,54949.00,54929.34,11400,510,901890,2255910
396,Ok,05-05-2025 12:40:00,1746429000,54970.00,54974.80,54935.00,54947.00,54953.79,3990,-90,890490,2255400
397,Ok,05-05-2025 12:35:00,1746428700,54970.00,54989.20,54935.00,54969.80,54964.78,5310,-720,886500,2255490
398,Ok,05-05-2025 12:30:00,1746428400,54986.40,55000.00,54957.20,54974.40,54973.90,6840,-4050,881190,2256210
399,Ok,05-05-2025 12:25:00,1746428100,54950.60,55000.00,54950.20,55000.00,54981.68,8190,-450,874350,2260260
400,Ok,05-05-2025 12:20:00,1746427800,54930.00,54985.00,54929.20,54950.00,54954.23,13380,1470,866160,2260710
401,Ok,05-05-2025 12:15:00,1746427500,55003.40,55009.60,54929.60,54932.00,54961.19,19230,840,852780,2259240
402,Ok,05-05-2025 12:10:00,1746427200,55026.20,55039.60,54992.20,55009.80,55011.20,7080,420,833550,2258400
403,Ok,05-05-2025 12:05:00,1746426900,55025.00,55054.80,55010.00,55034.80,55032.12,4620,-1020,826470,2257980
404,Ok,05-05-2025 12:00:00,1746426600,55036.80,55053.80,54995.00,55032.00,55028.12,6060,1170,821850,2259000
405,Ok,05-05-2025 11:55:00,1746426300,54988.80,55043.20,54966.40,55043.20,54997.64,20940,540,815790,2257830
406,Ok,05-05-2025 11:50:00,1746426000,55021.40,55021.80,54960.00,54976.60,54993.85,40770,2100,794850,2257290
407,Ok,05-05-2025 11:45:00,1746425700,55065.80,55075.00,55012.00,55012.00,55032.90,11400,-18960,754080,2255190
408,Ok,05-05-2025 11:40:00,1746425400,55090.00,55090.00,55021.00,55060.00,55047.56,10230,120,742680,2274150
409,Ok,05-05-2025 11:35:00,1746425100,55100.00,55104.00,55032.00,55079.80,55054.42,10290,210,732450,2274030
410,Ok,05-05-2025 11:30:00,1746424800,55070.00,55131.00,55063.80,55102.20,55094.23,6420,330,722160,2273820
411,Ok,05-05-2025 11:25:00,1746424500,55110.00,55116.20,55062.60,55075.00,55087.14,5700,-60,715740,2273490
412,Ok,05-05-2025 11:20:00,1746424200,55065.00,55120.00,55037.00,55115.00,55083.42,16500,2250,710040,2273550
